id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
10041361,room in a house near to the city,51543122,Elizabeth,,Moonee Valley,-37.78571593690536,144.93515036740396,Private room,38,1,0,,,1,365
7550935,Perfect Racing Carnival Apartment,34161600,Karen,,Moonee Valley,-37.76942691987912,144.9256004636598,Entire home/apt,300,1,1,2015-10-25,0.42,1,135
2897773,1BR in designer house close to PT,14810509,Sheri,,Moonee Valley,-37.75736717800312,144.92523751468954,Private room,77,1,5,2015-12-04,0.52,1,180
6647078,Cosy 1 bedroom in flemington,21477950,Savanna,,Moonee Valley,-37.78586416965787,144.9301557975561,Entire home/apt,45,1,2,2015-07-11,0.33,1,189
3618216,Private with ensuite,18231594,,,Moonee Valley,-37.77317236633746,144.93230446301888,Private room,125,1,0,,,1,356
2339633,Inner City Family Home:City 2km,5625812,Paul,,Moonee Valley,-37.78733285058423,144.92332256542116,Entire home/apt,180,1,3,2014-11-16,0.20,1,365
6927140,Near CBD bedroom,36314203,Shuai,,Moonee Valley,-37.78541706582613,144.9389685403484,Private room,40,1,1,2015-07-20,0.18,1,62
9631445,Double room in friendly houseshare,49813558,Nicole,,Moonee Valley,-37.76581366716027,144.9080830678022,Private room,26,1,1,2015-12-05,1,1,19
718553,"BEAUTIFUL AREA, SO CLOSE TO CBD!!",3681786,Abbie,,Moonee Valley,-37.77022647875954,144.9250590815024,Private room,91,1,8,2015-03-12,0.21,1,365
9516543,Large Bedroom in Trendy Kensington,48365780,Brooke & Tazz,,Moonee Valley,-37.78830188415343,144.9336101314919,Private room,49,1,0,,,1,363
10318477,Room in Moonee Ponds,53094964,Martin,,Moonee Valley,-37.76448687895804,144.91559867931227,Private room,30,1,0,,,1,365
7860827,cute flat with bathroom for couples,12008583,Aaron,,Moonee Valley,-37.78337000998027,144.9372209010005,Private room,100,2,0,,,1,365
9613883,The Real Melbourne (Entire house),8579408,Sarah,,Moonee Valley,-37.78525763625711,144.93372564348132,Entire home/apt,500,2,0,,,2,14
9565377,Renovated apartment in Essendon hub,19068017,Natasha,,Moonee Valley,-37.750359687751576,144.91382226041765,Entire home/apt,91,13,0,,,1,329
7909528,King-sized luxury for dog lovers.,33928935,Alex,,Moonee Valley,-37.77268715362853,144.90164715573866,Private room,89,1,0,,,1,89
9826369,FullySelf-contained 3-bedroom unit,43950805,Marc,,Moonee Valley,-37.751440263193786,144.88257090298413,Entire home/apt,140,1,0,,,1,365
2912301,4km to CBD Boutique Single Room ,13469724,David,,Moonee Valley,-37.7851855226988,144.93418700915208,Private room,43,4,20,2015-10-29,1.50,5,289
9482748,Large light-filled bedroom,49150801,Anna,,Moonee Valley,-37.78293867777922,144.92990141388142,Private room,75,1,0,,,1,155
10056028,Spacious bedroom in Essendon,50864282,Thomas,,Moonee Valley,-37.75103670979246,144.91389663234153,Private room,60,1,0,,,3,365
1184360,Melbourne rental - full of charm,6477719,,,Moonee Valley,-37.78167117222008,144.93568365997976,Entire home/apt,85,14,12,2015-10-25,0.46,1,336
10218926,"Travancore, City getaway in minutes",7349218,Airell,,Moonee Valley,-37.785301635359716,144.93960422531015,Entire home/apt,130,1,0,,,1,365
7467009,"Quiet, Comfy Room Close To CBD",29773621,Tracy,,Moonee Valley,-37.768835282453885,144.91026255374686,Private room,55,1,6,2015-12-20,1.54,1,354
10235908,Private Room@Convenient Location,40677589,Vinn,,Moonee Valley,-37.78310161302901,144.9391420521459,Private room,36,1,0,,,1,76
9530663,Nice and clean apartment,49368035,Diana,,Moonee Valley,-37.77477703158203,144.91246810717794,Private room,49,1,1,2015-12-06,1,1,33
10146302,1416/18 Mt Alexander Road Travancor,52071882,Mozhdeh,,Moonee Valley,-37.78215646470997,144.93482040269075,Private room,99,1,0,,,1,365
4533312,"Welcoming home, close to airport",10185223,Maree,,Moonee Valley,-37.736037912815334,144.89797260461557,Private room,70,2,16,2015-05-11,1.37,1,260
2238834,Sunny Melbourne suburbs townhouse!!,10513796,,,Moonee Valley,-37.745167657934616,144.88427294824882,Private room,70,1,45,2015-05-31,2.00,1,358
5417316,Huge room in the heart of Essendon,26445147,,,Moonee Valley,-37.748589796675624,144.90470499440966,Private room,70,1,1,2015-03-17,0.10,1,87
6202624,Room for rent - close to transport,12561536,,,Moonee Valley,-37.75204859406362,144.9261310778104,Private room,89,1,0,,,1,365
8005421,Melbourne ALT Tower single bed,41460754,Monica,,Moonee Valley,-37.78428778758883,144.93813989127545,Private room,49,3,2,2015-12-13,1.25,2,349
6563457,"Comfortable,Convenient & Affordable",27611036,Kenny,,Moonee Valley,-37.775436583068945,144.9198680183341,Private room,60,1,5,2015-12-27,1.38,1,312
9186051,Essendon family home with pool,47792329,,,Moonee Valley,-37.74409341264332,144.92049995207464,Entire home/apt,300,7,0,,,1,348
8940255,Private room in the heart of MoPo!,45789621,Lulu,,Moonee Valley,-37.767700197450644,144.92307488646705,Private room,69,1,1,2015-10-25,0.42,1,362
895688,Comfortable home in quiet suburb,3418238,Carol,,Moonee Valley,-37.74164920128717,144.895937172971,Private room,75,1,22,2015-10-26,0.64,1,351
715457,A Room with a View,3685732,Tracy,,Moonee Valley,-37.766835745800684,144.92406375516114,Private room,80,5,1,2015-10-17,0.38,2,365
7842455,Private & Discreet 1 Br Apartment,41320703,Grant,,Moonee Valley,-37.75327387917063,144.91812622714116,Entire home/apt,130,1,9,2015-12-06,2.93,1,360
5088500,Intensive startup coaching,25820807,Lauren,,Moonee Valley,-37.75418696295662,144.89294278096926,Private room,500,1,0,,,3,1
9906175,Luxury Brand New Family Apartment,32635348,Lyn & Peter,,Moonee Valley,-37.77124035136489,144.9150790082097,Entire home/apt,250,2,1,2015-12-26,1,1,365
8873857,Chic Accommodation For Females,6607959,Nicholas,,Moonee Valley,-37.74079212541424,144.90445213101881,Private room,14,1,0,,,1,72
3777678,Boutique double room in Flemington,13469724,David,,Moonee Valley,-37.78618486650325,144.93439699156596,Private room,49,4,16,2015-11-01,1.12,5,284
1610095,Lovely 2BR Split Level Townhouse,8171842,Sarah,,Moonee Valley,-37.76172396401254,144.93812511843808,Entire home/apt,189,2,19,2015-12-15,0.67,1,365
10020401,2 rooms  let separately or togethe,50864282,Thomas,,Moonee Valley,-37.74903976186655,144.91619818562822,Private room,60,1,0,,,3,336
9004448,Great location with amazing view,44635197,Ady,,Moonee Valley,-37.74375269259543,144.90935320673523,Private room,36,4,3,2015-12-17,3,1,65
5006787,Entrepreneurs stay here.,25820807,Lauren,,Moonee Valley,-37.75398355334573,144.89238836018768,Private room,45,1,20,2015-10-08,1.71,3,363
7809164,Charming Victorian Terrace House,18687383,Joy,,Moonee Valley,-37.777858333313006,144.91794593379944,Private room,64,1,3,2015-12-25,0.83,1,323
9559908,Beautiful house- 15 mins to City!,48422869,Nicole,,Moonee Valley,-37.76158526573129,144.92033352024458,Private room,60,1,0,,,1,365
9396038,Master Bedroom In New Market,48734247,Dean,,Moonee Valley,-37.78519982286395,144.92766102180732,Private room,64,1,0,,,1,27
8544911,"Cute house, close to everything!",15921402,,,Moonee Valley,-37.778255375427996,144.91887238699593,Entire home/apt,250,2,1,2015-10-05,0.33,1,356
7551595,Private room for single travellers,9898348,,,Moonee Valley,-37.76867933104408,144.9190770279895,Private room,40,1,1,2015-09-15,0.27,1,364
9891773,Comfy Room,49893036,Yessica,,Moonee Valley,-37.75649459374999,144.90201789491852,Private room,52,1,0,,,1,365
6069610,Close to the airport and CBD,31506107,David,,Moonee Valley,-37.76261988912083,144.9222328867597,Private room,49,1,2,2015-10-25,0.27,3,365
6937949,Location close CBD and Airport,31506107,David,,Moonee Valley,-37.76210866400449,144.91745568025934,Private room,55,2,0,,,3,91
6528287,Tiny private Bedroom,17181921,Pablo,,Moonee Valley,-37.77463283234901,144.9281456298437,Private room,38,4,0,,,1,197
8511468,Tidy room close to airport and CBD.,44810108,William,,Moonee Valley,-37.76089054214356,144.92442791398926,Private room,49,1,1,2015-12-19,1,1,350
7150813,"A modern, double storey townhouse",37022016,,,Moonee Valley,-37.76657168606057,144.90683097601368,Private room,41,1,2,2015-10-18,0.69,1,301
8092189,Cozy Home in Moonee Ponds,42721957,Breanna,,Moonee Valley,-37.760740998182136,144.92476203914563,Entire home/apt,91,14,0,,,1,102
9034885,Small guest room,23910944,Arnie,,Moonee Valley,-37.77009594304843,144.93185225569616,Private room,53,1,3,2015-11-16,1.41,1,178
4270922,"Clean, Modern 2BR Apt with Parking",21189370,Simone,,Moonee Valley,-37.77662788588608,144.9224545847348,Entire home/apt,125,2,41,2015-12-29,2.80,1,159
10056537,Family home in Essendon,50864282,Thomas,,Moonee Valley,-37.74654915020464,144.89910949465175,Private room,60,1,0,,,3,365
8805363,all you need in a great location,3738881,Gretel,,Moonee Valley,-37.77483751221473,144.9225960402627,Private room,49,2,9,2015-12-31,4.15,1,53
892375,Victorian Terrace House Flemington,3034913,Luke,,Moonee Valley,-37.785268136915114,144.92510239892144,Entire home/apt,178,4,22,2015-11-16,0.64,3,358
3022305,"""ALSTON"" - Pet Friendly /3BR house",8061870,,,Moonee Valley,-37.76852599941485,144.92542014020177,Entire home/apt,234,4,8,2015-08-25,0.82,1,365
6708100,Amazing House with People to Match,21308573,Shawn,,Moonee Valley,-37.784741740481444,144.9303816324472,Private room,80,1,0,,,1,363
7548679,bedroom for 1 or 2,39559326,Laura,,Moonee Valley,-37.77565182795035,144.90082947445356,Private room,49,1,5,2015-12-07,1.88,1,324
7163639,Entire apt for short term stay,9547713,,,Moonee Valley,-37.76815713087527,144.91919744369852,Entire home/apt,149,2,1,2015-07-26,0.19,1,329
9804122,A room near the Zoo,35281461,Zak,,Moonee Valley,-37.78358002641097,144.93881116877006,Private room,53,1,0,,,1,365
5875943,Single room in quiet home,30513917,Jennifer,,Moonee Valley,-37.754950692921604,144.89519404577874,Private room,75,1,0,,,1,365
4153062,"Charming, comfortable convenience!",5247748,Karina,,Moonee Valley,-37.78713538487706,144.92648345620668,Private room,66,1,5,2015-10-27,0.34,2,328
5445169,Townhouse: Artists' City Retreat,25116248,Elisabeth And Alex,,Moonee Valley,-37.76262713985195,144.92830913920767,Entire home/apt,99,1,12,2015-12-27,1.22,3,132
9578128,Single bed-Female only near CBD,41460754,Monica,,Moonee Valley,-37.784222094261104,144.9381738864326,Shared room,26,2,0,,,2,313
3085053,KING VILLA 3:  BEDROOMS x 2,8061870,,,Moonee Valley,-37.722632697922315,144.88516417190795,Entire home/apt,210,2,4,2015-02-24,0.29,1,353
2185039,Close to city & airport entire home,1431523,Tara,,Moonee Valley,-37.75103010161927,144.9079561177924,Entire home/apt,125,2,28,2015-12-22,1.22,1,336
10000135,ZEN PALACE,50148566,Yasmin,,Moonee Valley,-37.78813496551488,144.93308658517165,Private room,55,1,0,,,1,15
8540675,Furnished Modern Townhouse + WiFi,44962787,Justin,,Moonee Valley,-37.75166284508326,144.92498204114915,Entire home/apt,180,2,3,2015-11-02,0.97,1,352
3855617,Absolute Ensuite Room 4km to CBD,13469724,David,,Moonee Valley,-37.785151978325544,144.9352647821219,Private room,49,4,27,2015-12-28,1.63,5,313
9741032,Cute 1BDR flat,17586181,Ricky,,Moonee Valley,-37.77788563956216,144.93336695395726,Entire home/apt,91,2,0,,,1,51
5837108,Artist's home Cityside Moonee Ponds,25116248,Elisabeth And Alex,,Moonee Valley,-37.76333228448628,144.929488021339,Private room,69,1,7,2015-12-05,1.38,3,358
4264492,Comfort & Convenience!,21505890,Mark,,Moonee Valley,-37.73522784242832,144.9220115128044,Private room,145,1,0,,,1,365
8393227,A room with a view,3685732,Tracy,,Moonee Valley,-37.767193786800775,144.92350823949107,Private room,60,7,0,,,2,84
6262959,Modern place close to City &Airport,32546108,Paulina & Dylan,,Moonee Valley,-37.74246553249364,144.90309345379757,Private room,49,1,31,2015-12-23,4.06,1,297
8956138,A charming flat in a lovely area :),46809384,Adrian,,Moonee Valley,-37.77301472856138,144.92142676315493,Private room,44,1,2,2015-12-14,0.94,1,138
4802557,Palm tree's and tram rides,24742205,Tyson,,Moonee Valley,-37.74494245037332,144.9105152003455,Private room,100,1,0,,,1,364
6418443,Melbourne Showground and Racecourse,33483563,Quyen,,Moonee Valley,-37.78259353055187,144.9178528242745,Entire home/apt,99,7,3,2015-12-19,0.94,1,316
9082484,"quiet area, house,",47364411,,,Moonee Valley,-37.77188562716937,144.8595240361716,Private room,58,1,0,,,1,365
6930015,Cosy Melbourne Apartment,7645550,Malcolm,,Moonee Valley,-37.728742187203274,144.88100780595943,Entire home/apt,130,2,5,2015-12-05,1.09,1,356
8309971,3 Bedroom House in Niddrie,19091815,James,,Moonee Valley,-37.73716554645439,144.88896218199716,Entire home/apt,121,7,0,,,1,116
10275211,Stay next to the Maribyrnong River,51985602,Cheng,,Moonee Valley,-37.76531334312297,144.85572125124853,Private room,59,1,0,,,1,357
9159452,"The Parade, Ascot Vale",47681248,Tim,,Moonee Valley,-37.77367599822449,144.91766829529993,Private room,70,1,0,,,1,131
9756984,G.F Apartment+Courtyard+Sec.Carpark,9251130,Simone,,Moonee Valley,-37.75229077275238,144.9166756199829,Entire home/apt,145,2,0,,,1,116
9865947,Cosy bedroom 15 minutes from CBD,50707409,Ashleigh,,Moonee Valley,-37.77868813045534,144.92223172715973,Private room,45,1,0,,,1,14
3006824,"""STRATFORD"" - Everything you need ",8061870,,,Moonee Valley,-37.74754964944935,144.89310027381714,Entire home/apt,234,4,1,2014-12-17,0.08,1,365
9598640,Spacious Room with a Garden view!,15614491,Jeremy,,Moonee Valley,-37.74667617151203,144.90994840412887,Private room,49,1,0,,,1,365
10274723,温馨大床房,52838432,Jackson,,Moonee Valley,-37.78461792024804,144.9392496149328,Private room,49,1,0,,,1,347
8506255,Room closed Flemington racecourse,44648090,Tho,,Moonee Valley,-37.77495681944106,144.90708190806671,Private room,80,3,0,,,1,365
6507300,Great location to CBD and Airport,31506107,David,,Moonee Valley,-37.76188735279248,144.91714248135378,Private room,49,1,2,2015-09-21,0.41,3,335
8193870,"""BROOKHOUSE""",38437802,Renate And Ken,,Moonee Valley,-37.760502564703216,144.92613029134827,Private room,75,1,5,2015-12-22,1.65,1,362
8619716,Clean and quiet accommodation,28268663,Wendy,,Moonee Valley,-37.73058979062075,144.86301191638844,Private room,44,1,2,2015-12-09,0.86,1,181
7652637,Studio by Flemington Racecourse,23129901,Daphne,,Moonee Valley,-37.78597958032617,144.90590382051278,Entire home/apt,101,1,10,2015-12-24,2.13,1,75
9077990,Charming period home close to cbd,47342794,Cahal,,Moonee Valley,-37.76688474687337,144.9261274638665,Private room,60,1,2,2015-11-29,1.36,1,334
4424926,"Melbourne Central, 8km to CBD",19713888,Luke,,Moonee Valley,-37.7797067124319,144.92317392713582,Private room,49,2,11,2015-11-03,0.79,1,360
8979636,Dorm room in Moonee ponds,46918666,Michael,,Moonee Valley,-37.76781406860312,144.9146599507851,Private room,49,3,0,,,1,365
8291467,"Sunny, Modern Garden Studio",6330656,Linda,,Moonee Valley,-37.754949907813725,144.90664999228838,Entire home/apt,110,1,5,2015-12-30,1.53,1,351
2900838,New York in Essendon,1778494,Ally,,Moonee Valley,-37.74350882706804,144.91607154903573,Private room,70,2,9,2015-12-28,0.54,1,363
4485397,Townhouse Apartment No.1 @Melbourne,10935619,Tony,,Moonee Valley,-37.76437703965177,144.93038118211422,Entire home/apt,145,2,1,2015-12-15,1,1,357
4212013,Private room at rear of house,967188,Andrew,,Moonee Valley,-37.77477836106044,144.91325486604177,Private room,80,1,8,2015-12-06,0.53,1,318
5309744,King VILLA 1:  BEDROOMS x 3 ,8061870,Tania,,Moonee Valley,-37.724016107600406,144.88530183431595,Entire home/apt,234,1,0,,,1,365
7489200,"""The Ascotian""- home away from home",23353755,Liana,,Moonee Valley,-37.781283757283695,144.9071982244917,Private room,55,1,2,2015-12-14,0.57,1,277
9761258,A home away from home!,20053328,Antarcia,,Moonee Valley,-37.751389962006705,144.9076016979859,Entire home/apt,169,1,0,,,1,341
2204701,"Attic room in Essendon, Melbourne",7277677,Tim,,Moonee Valley,-37.74709982635931,144.9066514413659,Private room,80,1,5,2015-08-31,0.23,1,316
2998640,Modern Melbourne suburb apartment!,7517450,Corrie,,Moonee Valley,-37.77304094382928,144.91247246771294,Entire home/apt,110,1,47,2015-12-29,2.46,1,266
6295286,beautiful home with family living,25379094,,,Casey,-38.08099321235846,145.32410740323908,Private room,53,1,0,,,1,365
5223739,Luxury Room in New House,26891835,,,Casey,-38.07973526609116,145.34437396445114,Private room,70,1,1,2015-06-17,0.15,1,365
9124255,Room with 2 single beds.,47535493,,,Casey,-38.01350834779689,145.30724312462127,Private room,38,1,5,2015-12-16,4.55,1,348
7534997,"Peaceful, quiet & private bedrm(2)",39115016,,,Casey,-38.0785682389152,145.31956641124944,Private room,49,1,3,2015-12-30,0.63,2,365
2586789,Fresh DB Room with Parking,13245421,,,Casey,-37.99142785259863,145.24635886079037,Private room,38,1,6,2015-03-01,0.28,1,307
9369708,"Room for rent, Endeavor Hills",48615340,,,Casey,-37.977257721944376,145.2431784968721,Private room,25,1,1,2015-12-23,1,1,365
8139334,Luxurious room with wifi,42978339,,,Casey,-37.9616474021877,145.26540353295823,Private room,74,1,0,,,1,365
8975298,机场Skybus下车过马路即是，交通购物方便,46901714,Lydia,,Casey,-38.09005288543624,145.2795737282884,Private room,45,5,0,,,1,363
8908582,Bright& Spacious Queen size bedroom,26778338,,,Casey,-38.01113716978946,145.31090926325052,Private room,45,2,0,,,1,356
6188193,Cosy Room in Quiet Court,23461986,,,Casey,-38.04458018503812,145.33545390116817,Private room,47,2,6,2015-12-24,0.75,1,208
9495557,"Cute & Cosy, is my two bedroom home",33687120,,,Casey,-38.042937693330906,145.29148598233144,Private room,40,1,0,,,1,365
9337074,SERENITY  - NARRE WARREN NORTH,15946489,,,Casey,-37.982295302547286,145.30665672863987,Entire home/apt,91,1,1,2015-11-22,0.70,1,310
8510433,Gorgeous and spacious home,17057104,,,Casey,-38.04052499980126,145.3514594109129,Private room,80,1,1,2015-11-09,0.54,1,361
7191025,Charming bedroom for 2,37652327,,,Casey,-37.97414683535443,145.27274223198486,Private room,59,3,0,,,1,365
5118872,Your Home Away From Home - Room 1,4535949,Euwing,,Casey,-38.0024593118001,145.30893063006303,Private room,55,1,10,2015-12-26,2.33,1,364
9205831,House in Scenic Golf Course Estate,47880747,,,Casey,-38.13917890547401,145.25274652420813,Private room,55,2,2,2015-11-22,1.09,1,358
7638252,"Peaceful, quiet & private bedrooms",39115016,,,Casey,-38.08056925510865,145.3205351032852,Private room,85,1,1,2015-12-07,1,2,362
6958077,Double bedroom 2 with parking,29967108,,,Casey,-38.01505371792666,145.2962077447873,Private room,36,1,5,2015-12-03,0.94,2,334
7878109,Your Home Away From Home - Room 2,4535949,,,Casey,-38.002336907612126,145.30832465514777,Private room,55,1,3,2015-12-01,0.92,1,365
6958016,Double bedroom 1 with parking,29967108,,,Casey,-38.015908052799276,145.2955910818755,Private room,38,1,4,2015-11-09,0.72,2,333
9036119,Cosy & comfortable room,14818367,Fabian,,Knox,-37.84916955853003,145.25790421760604,Private room,38,1,2,2015-12-14,2,2,343
8881023,Budget Room in Beautiful House,36423629,,,Knox,-37.850361969316104,145.2454092891944,Private room,45,1,0,,,1,365
8111795,New Comfy Private room Walk-in-Robe,16644845,,,Knox,-37.88039241005899,145.23751432285647,Private room,59,2,4,2015-12-26,0.98,1,365
8392813,Cosy studio a walk to Knox Hospital,20286499,Cameron,,Knox,-37.84268651579237,145.22662723455295,Private room,75,1,0,,,1,365
5472208,Quiet Comfy Boronia Accommodation,28379504,Anne And Vince,,Knox,-37.8602165075356,145.27620510557665,Private room,49,1,21,2015-12-04,2.66,1,318
1637733,Garden apartment - quiet 2 bed+ spa,5913843,Andrea,,Knox,-37.85834634895218,145.2607753426215,Entire home/apt,160,2,20,2015-12-17,0.79,1,319
8583609,Testing website!,45108779,,,Knox,-37.88798444411204,145.243345273579,Private room,2001,2,0,,,1,365
5583938,Large House with 3 bedrooms,28952941,,,Knox,-37.85965905604164,145.2169552013963,Private room,70,1,2,2015-11-05,0.77,2,365
2406621,"Weekend get away, Dandenong Ranges.",12301602,"Troy, Benita & Kai",,Knox,-37.86421637309691,145.31721412295212,Private room,67,1,63,2016-01-02,2.90,1,357
4503531,Foothills of the Dandanong Ranges,23355689,,,Knox,-37.85273539602055,145.333122596128,Entire home/apt,376,2,28,2015-11-29,2.07,1,322
7058186,Melbourne Southeast Comfy House,37008681,,,Knox,-37.862495269611664,145.23898847511666,Private room,60,1,0,,,2,312
3713148,Cosy double bedroom with Queen Bed,14818367,,,Knox,-37.84956835993311,145.25999284373285,Private room,38,1,33,2015-12-27,2.00,2,330
4811216,Private Comfortable bungalow for 2,3171650,Samantha & Craig,,Knox,-37.854273336103965,145.25688948282257,Entire home/apt,70,2,32,2015-12-29,2.72,1,277
2142925,Spacious Family Home sleeps 8,10937294,,,Knox,-37.85640618428699,145.2544583723031,Entire home/apt,121,3,3,2015-07-10,0.28,2,301
8821987,jackie elmer,46211674,Jackie,,Knox,-37.87164156543737,145.21472410338103,Private room,100,1,0,,,1,365
9120723,"Cosy, Stylish Private Bedroom",3303712,Denise,,Knox,-37.86385929816345,145.27996557908932,Private room,59,1,0,,,1,364
9038698,comfortable couches/recliner chairs,31638065,Marissa Gaila,,Knox,-37.899365039696434,145.3181771778145,Shared room,49,1,0,,,1,365
8923530,墨尔本东南区两卧室房间出租Two Bedrooms EastMelb,28952941,,,Knox,-37.86133824047213,145.22111711455725,Private room,138,1,0,,,2,365
8573334,Lovely bedroom for traveler(s),45078338,Jen,,Knox,-37.860043095008145,145.28427560840026,Private room,40,2,0,,,1,94
10037624,"Furnished, convenient, scenic room",51525220,Mukesh,,Knox,-37.8445414728061,145.23301946023426,Private room,40,1,0,,,1,365
911167,Relaxing room on the Eastern side,4889343,Zoltan And Beata,,Knox,-37.9337910611604,145.24139829009908,Private room,60,5,32,2015-11-23,0.95,1,89
5071481,Private Room With Balcony & WIR ,26190335,Pauline,,Knox,-37.85358376134377,145.2476701827436,Private room,80,1,8,2015-10-29,0.75,1,353
9037243,Cosy private room in Ferntree Gully,37345423,,,Knox,-37.8735970845294,145.2749564427052,Private room,45,2,3,2015-11-16,1.58,1,365
3597263,Private Room in Bayswater,14818367,Fabian,,Knox,-37.85089348501044,145.25990109290518,Private room,38,1,5,2015-11-29,0.57,2,345
4514137,1000 Steps Cottage,23406092,,,Knox,-37.89460561648812,145.31511210217838,Entire home/apt,100,1,24,2016-01-01,1.90,1,178
6741989,Charming Room in Melbourne East,9778122,,,Knox,-37.866634619388044,145.2351553897762,Private room,91,1,0,,,1,365
9333217,Private Room in 3 Bedroom Townhouse,1244434,Wesley,,Knox,-37.88028782267742,145.23394316313582,Private room,49,1,3,2015-12-08,1.88,1,362
8034876,墨尔本东南区舒适独立别墅，大型购物中心附近，近火车站，门口有公交车站,37008681,,,Knox,-37.86372856896717,145.23955638225846,Private room,91,1,0,,,2,311
4086172,"Double size room, ensuite bathroom",4915476,,,Knox,-37.867677320966145,145.22106333697565,Private room,121,2,0,,,3,365
4070182,Beautiful Ferntree Gully cottage,21110870,,,Knox,-37.8828083153322,145.2910672569997,Private room,100,2,2,2014-12-07,0.14,1,85
9116296,Nice and neat house to lease.,47503283,,,Knox,-37.837980752131834,145.2567630507295,Entire home/apt,177,1,0,,,1,42
915700,Room in Quiet Eastern Surburb St,4915476,,,Knox,-37.86778002199748,145.22032287843854,Private room,49,1,4,2015-01-27,0.11,3,365
7116685,Comfortable place to stay: 1BR unit,37282542,,,Knox,-37.88395838733519,145.28679529440151,Entire home/apt,80,1,3,2015-12-28,0.88,1,345
8722355,Studio Queen Bed Room with Ensuite,45778174,,,Knox,-37.86983155722169,145.2346564888479,Private room,99,1,0,,,1,365
6902089,Romantic with a touch of luxury,12703973,,,Knox,-37.89735612054233,145.3195941472235,Entire home/apt,130,1,4,2015-10-18,0.71,1,359
6295828,Home Sweet Home,32737720,,,Knox,-37.86349785665123,145.22653665656938,Private room,100,1,0,,,1,365
9129680,Resort house Melbourne's South East,9413702,,,Knox,-37.86659750694537,145.21986778809602,Entire home/apt,222,5,0,,,1,313
7396791,One beautiful main bedroom,38423120,,,Knox,-37.85600349016671,145.22722711478983,Private room,60,1,0,,,1,365
7293151,Serene Family Retreat,38197093,,,Knox,-37.88356900248319,145.29298388838887,Entire home/apt,114,1,0,,,1,149
5523326,Private Room with Walk-In-Robes,26190335,,,Knox,-37.85281929787775,145.247727682672,Private room,80,1,2,2015-10-17,0.61,1,365
1918665,Room in Quiet Eastern Surburb,4915476,,,Knox,-37.868129803378146,145.21937789695585,Private room,49,1,1,2015-12-10,1,3,358
3441919,Home Away From Home,17345869,,,Knox,-37.86753229313415,145.28017768519496,Entire home/apt,60,2,12,2015-12-21,0.82,1,323
9581164,"Its in a quiet leafy green suburb,",49597494,Chris,,Knox,-37.86247256256142,145.22282242595628,Entire home/apt,80,1,0,,,1,360
6231511,New Ground Floor Apartment,22141896,Shane,,Knox,-37.874345669054684,145.23322947637064,Private room,55,1,3,2015-11-06,0.54,1,365
9350756,"Light, spacious room available",48529663,Francesca,,Glen Eira,-37.88813007802066,145.0482175523338,Private room,27,3,0,,,1,30
2426943,Great Location + Private Ensuite,566559,Jenny,,Glen Eira,-37.89607725068519,145.00881977746448,Private room,80,1,14,2015-04-02,0.64,1,185
2243503,Charming Elsternwick Deluxe,11459133,Eva,,Glen Eira,-37.87835162761033,145.01279349745295,Private room,73,1,30,2016-01-02,1.28,1,358
9890811,Best locations in the glenhuntly,50846576,Cevdet,,Glen Eira,-37.88873486101448,145.0403439313722,Private room,97,1,0,,,3,365
5115201,Gorgeous bedroom in Victorian home,613015,Emma,,Glen Eira,-37.86928329406732,145.03083956325182,Private room,140,1,0,,,1,365
7350901,Courtyard Flat Murrumbeena,4421638,Tom,,Glen Eira,-37.89050185838681,145.06820828808137,Entire home/apt,99,3,5,2015-12-27,1.88,8,298
5205158,"""Maison de Fleurs"" built in 1885.",6340623,Bernadette,,Glen Eira,-37.885495013927645,145.01416333004443,Entire home/apt,400,7,0,,,1,276
9960520,Refurbished  2 bedrooms apartment,38145489,Gilad,,Glen Eira,-37.870110160517534,145.00660267177307,Entire home/apt,55,10,0,,,1,11
7162912,"Cosy, well situated apartment",37514584,Pablo,,Glen Eira,-37.870019816257575,145.00681609084336,Entire home/apt,86,1,1,2015-09-22,0.29,1,142
4795460,Villa will match your requirements.,4510584,Dhanesh,,Glen Eira,-37.90852100042813,145.06787620149768,Private room,91,1,2,2015-12-12,0.34,1,343
4645477,Modern Townhouse,18513621,Deborah,,Glen Eira,-37.89414495634654,145.07296627408488,Entire home/apt,230,2,9,2015-07-09,0.73,1,351
9535924,Very nice double room,23540365,Brian,,Glen Eira,-37.913359340299735,145.03648406279214,Private room,60,1,0,,,1,365
8864266,Clean & stylish room. Close to CBD,6463080,Ella,,Glen Eira,-37.88955544452587,145.00437180725794,Private room,60,1,2,2015-11-29,0.86,4,86
9602241,Nice room in Lovely Town-house,42582095,Sergei,,Glen Eira,-37.88853472219475,145.04218198125645,Private room,45,10,0,,,1,365
846750,"Bright Apartment, Carnegie",4421638,Tom,,Glen Eira,-37.89811997361527,145.04960934956392,Entire home/apt,99,3,25,2015-09-02,0.70,8,275
4041643,On the Park,6532742,Ruben,,Glen Eira,-37.87159441385981,145.03399539875699,Entire home/apt,95,4,1,2015-04-19,0.12,5,323
8341056,"Private, self contained studio.",12716844,Abigail,,Glen Eira,-37.88233242863277,144.99767643504362,Entire home/apt,80,1,2,2015-10-25,0.57,1,316
